,chembl_id,pref_name,canonical_smiles,max_phase_x,molregno,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,max_phase_y,pass_ratio
74,CHEMBL197669,ST1535,CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,1,329541,272.32,0.87,8.0,1.0,100.33,4.0,N,0.0,,4.04,2.11,2.11,NEUTRAL,272.32,3.0,20.0,0.76,272.1498,C12H16N8,8.0,2.0,0.0,-1.25,1,0.8571428571428571
75,CHEMBL203567,RO-3201195,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,1,340673,371.37,1.56,7.0,3.0,110.6,7.0,N,0.0,13.62,2.19,2.09,2.09,NEUTRAL,371.37,3.0,27.0,0.54,371.1281,C19H18FN3O4,7.0,4.0,0.0,-1.32,1,0.8571428571428571
76,CHEMBL439448,PENETRATIN,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,1,346091,2245.79,,,,,,,,,,,,,2245.79,,,,2244.3055,C104H169N35O19S,,,,,1,0.2857142857142857
77,CHEMBL168640,PPL-100,COC(=O)N[C@H](C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,1,350094,624.8,4.12,7.0,4.0,151.06,16.0,N,1.0,13.3,2.43,4.09,4.09,NEUTRAL,624.8,3.0,44.0,0.14,624.2982,C33H44N4O6S,10.0,5.0,1.0,-0.66,1,0.2857142857142857
78,CHEMBL214268,PHA-543613,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,1,352807,271.32,1.65,4.0,1.0,58.37,2.0,N,0.0,,7.67,0.75,0.29,NEUTRAL,271.32,2.0,20.0,0.9,271.1321,C15H17N3O2,5.0,1.0,0.0,-0.26,1,1.0
79,CHEMBL211538,AN-2718,OB1OCc2cc(Cl)ccc21,1,353084,168.39,,,,,,,,,,,,,168.39,,,,168.0149,C7H6BClO2,,,,,1,0.5714285714285714
80,CHEMBL219046,PSI-697,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,1,365679,367.83,4.76,3.0,2.0,70.42,3.0,N,0.0,3.46,2.07,5.86,2.74,ACID,367.83,3.0,26.0,0.7,367.0975,C21H18ClNO3,4.0,2.0,0.0,-0.18,1,0.8571428571428571
81,CHEMBL375611,LY404039,N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,1,366096,235.22,-2.1,5.0,3.0,134.76,2.0,N,0.0,1.12,8.08,-4.86,-8.29,ACID,235.22,0.0,15.0,0.5,235.0151,C7H9NO6S,7.0,4.0,0.0,0.42,1,0.7142857142857143
82,CHEMBL221186,OTX-008,CN(C)CCNC(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)C2,1,366292,937.2,2.59,12.0,4.0,166.28,24.0,N,2.0,,9.11,3.39,-1.17,BASE,937.2,4.0,68.0,0.07,936.5473,C52H72N8O8,16.0,4.0,2.0,-0.31,1,0.42857142857142855
83,CHEMBL384200,RGI-7000,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,1,366659,858.34,10.48,9.0,7.0,168.94,44.0,N,3.0,12.16,,12.67,12.67,NEUTRAL,858.34,0.0,60.0,0.03,857.732,C50H99NO9,10.0,7.0,3.0,0.83,1,0.2857142857142857
84,CHEMBL376408,ABT 737,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],1,366712,813.45,7.88,10.0,2.0,128.13,16.0,N,2.0,4.27,9.4,7.48,6.43,ZWITTERION,813.45,5.0,56.0,0.06,812.2581,C42H45ClN6O5S2,11.0,2.0,3.0,-1.47,1,0.2857142857142857
85,CHEMBL223520,KANAMYCIN A,NC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@@H](O)[C@H](O)[C@H]1O,1,372437,484.5,-7.29,15.0,11.0,282.61,6.0,N,2.0,12.05,9.34,-7.06,-12.2,BASE,484.5,0.0,33.0,0.17,484.2381,C18H36N4O11,15.0,15.0,2.0,1.56,1,0.42857142857142855
86,CHEMBL229430,AMG-517,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,1,382857,430.41,5.52,6.0,1.0,77.0,4.0,N,1.0,8.03,1.98,5.12,5.03,NEUTRAL,430.41,4.0,30.0,0.46,430.0711,C20H13F3N4O2S,6.0,1.0,1.0,-1.95,1,0.5714285714285714
87,CHEMBL245030,SR-13668,CCOC(=O)c1ccc2[nH]c3c(OC)c4[nH]c5ccc(C(=O)OCC)cc5c4cc3c2c1,1,386915,430.46,5.32,5.0,2.0,93.41,5.0,N,1.0,11.55,,4.77,4.77,NEUTRAL,430.46,5.0,32.0,0.37,430.1529,C25H22N2O5,7.0,2.0,1.0,-0.03,1,0.5714285714285714
88,CHEMBL393090,ECHINACOSIDE,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O,1,393248,786.73,-3.19,20.0,12.0,324.44,13.0,N,3.0,9.01,,-0.95,-0.96,NEUTRAL,786.73,2.0,55.0,0.05,786.2582,C35H46O20,20.0,12.0,3.0,1.6,1,0.14285714285714285
89,CHEMBL232211,MINOZAC FREE BASE,Cc1cc(-c2ccccc2)nnc1N1CCN(c2ncccn2)CC1,1,394082,332.41,2.57,6.0,0.0,58.04,3.0,N,0.0,,4.06,3.52,3.52,NEUTRAL,332.41,3.0,25.0,0.73,332.1749,C19H20N6,6.0,0.0,0.0,-1.52,1,1.0
90,CHEMBL233248,ALLYL ISOTHIOCYANATE,C=CCN=C=S,1,394804,99.16,1.28,2.0,0.0,12.36,2.0,Y,0.0,,0.65,1.8,1.8,NEUTRAL,99.16,0.0,6.0,0.29,99.0143,C4H5NS,1.0,0.0,0.0,0.2,1,0.5714285714285714
91,CHEMBL235363,SUBSTANCE P,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,1,400492,1347.66,,,,,,,,,,,,,1347.66,,,,1346.7281,C63H98N18O13S,,,,,1,0.2857142857142857
92,CHEMBL398110,"UK-396,082",CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,1,404037,239.32,1.28,4.0,2.0,81.14,8.0,N,0.0,4.21,10.21,-1.47,-1.48,ZWITTERION,239.32,1.0,17.0,0.72,239.1634,C12H21N3O2,5.0,3.0,0.0,0.09,1,1.0
93,CHEMBL246600,COMBRETASTATIN,COc1ccc(C[C@@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O,1,415465,334.37,2.7,6.0,2.0,77.38,7.0,N,0.0,9.99,,2.34,2.34,NEUTRAL,334.37,2.0,24.0,0.81,334.1416,C18H22O6,6.0,2.0,0.0,0.68,1,1.0
94,CHEMBL398338,ABT-102,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,1,418623,348.45,4.67,2.0,3.0,69.81,2.0,N,0.0,11.88,1.6,4.24,4.24,NEUTRAL,348.45,3.0,26.0,0.63,348.195,C21H24N4O,5.0,3.0,0.0,-1.46,1,0.8571428571428571
95,CHEMBL253363,PREGNENOLONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,419616,316.49,4.52,2.0,1.0,37.3,1.0,N,0.0,,,3.58,3.58,NEUTRAL,316.49,0.0,23.0,0.72,316.2402,C21H32O2,2.0,1.0,0.0,2.6,1,0.5714285714285714
96,CHEMBL429844,ORE-1001,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,1,423242,428.32,3.32,5.0,3.0,104.45,10.0,N,0.0,2.64,8.3,-0.9,-2.11,ACID,428.32,2.0,28.0,0.54,427.1066,C19H23Cl2N3O4,7.0,3.0,0.0,-0.6,1,0.7142857142857143
97,CHEMBL256705,OCHROMYCINONE,C[C@@H]1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1,1,425290,306.32,2.93,4.0,1.0,71.44,0.0,N,0.0,7.82,,3.86,3.72,NEUTRAL,306.32,2.0,23.0,0.69,306.0892,C19H14O4,4.0,1.0,0.0,1.1,1,0.8571428571428571
98,CHEMBL256563,MONEPANTEL,C[C@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,1,426791,473.4,5.28,5.0,1.0,85.91,6.0,N,1.0,,,5.57,5.57,NEUTRAL,473.4,2.0,32.0,0.46,473.0633,C20H13F6N3O2S,5.0,1.0,1.0,-1.45,1,0.5714285714285714
99,CHEMBL429317,AVL-3288,Cc1cc(/C(=C/Nc2ccc(Cl)cc2)C(=O)Nc2ccc(Cl)cc2)on1,1,427222,388.25,5.38,4.0,2.0,67.16,5.0,N,1.0,13.34,0.57,4.1,4.1,NEUTRAL,388.25,3.0,26.0,0.58,387.0541,C19H15Cl2N3O2,5.0,2.0,1.0,-1.55,1,0.2857142857142857
100,CHEMBL259084,MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,1,428508,476.87,5.87,5.0,2.0,87.47,4.0,N,1.0,4.59,2.73,6.07,3.46,ACID,476.87,4.0,34.0,0.38,476.0852,C25H15ClF2N4O2,6.0,2.0,1.0,-0.83,1,0.5714285714285714
101,CHEMBL262344,BAKUCHIOL,C=C[C@@](C)(/C=C/c1ccc(O)cc1)CCC=C(C)C,1,429074,256.39,5.34,1.0,1.0,20.23,6.0,N,1.0,9.53,,5.62,5.62,NEUTRAL,256.39,1.0,19.0,0.68,256.1827,C18H24O,1.0,1.0,1.0,1.88,1,0.2857142857142857
102,CHEMBL412142,LADUVIGLUSIB,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,1,429350,465.35,4.94,7.0,3.0,115.2,7.0,N,0.0,12.51,6.39,4.06,4.02,NEUTRAL,465.35,4.0,32.0,0.33,464.1031,C22H18Cl2N8,8.0,3.0,0.0,-1.65,1,0.7142857142857143
103,CHEMBL260402,"IODOMETOMIDATE I-123, R-",COC(=O)c1cncn1[C@H](C)c1ccc(I)cc1,1,429769,356.16,2.88,4.0,0.0,44.12,3.0,N,0.0,,4.25,3.07,3.07,NEUTRAL,356.16,2.0,18.0,0.63,356.0022,C13H13IN2O2,4.0,0.0,0.0,-1.2,1,0.8571428571428571
104,CHEMBL260933,GS 6201,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,1,430009,446.43,3.25,7.0,1.0,90.5,6.0,N,0.0,6.64,1.31,3.52,2.93,NEUTRAL,446.43,4.0,32.0,0.49,446.1678,C21H21F3N6O2,8.0,1.0,0.0,-1.89,1,0.8571428571428571
105,CHEMBL406381,KRN-633,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,1,430311,416.87,4.62,6.0,2.0,94.6,7.0,N,0.0,12.39,2.91,3.82,3.82,NEUTRAL,416.87,3.0,29.0,0.58,416.1251,C20H21ClN4O4,8.0,2.0,0.0,-1.59,1,0.8571428571428571
106,CHEMBL262101,CIAFTALAN,c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,1,430334,514.55,6.87,6.0,2.0,108.92,0.0,N,2.0,13.61,,6.49,6.49,NEUTRAL,514.55,7.0,40.0,0.23,514.1654,C32H18N8,8.0,2.0,2.0,-0.17,1,0.5714285714285714
107,CHEMBL258805,SU-9516,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,1,430410,241.25,1.91,3.0,2.0,67.01,2.0,N,0.0,11.59,6.64,0.91,0.86,NEUTRAL,241.25,2.0,18.0,0.79,241.0851,C13H11N3O2,5.0,2.0,0.0,-0.27,1,0.8571428571428571
108,CHEMBL405130,WHI-P131,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,1,431685,297.31,3.1,6.0,2.0,76.5,4.0,N,0.0,10.35,4.75,2.84,2.84,NEUTRAL,297.31,3.0,22.0,0.72,297.1113,C16H15N3O3,6.0,2.0,0.0,-0.5,1,0.8571428571428571
109,CHEMBL437027,BOMBESIN,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)C(C)C)C(N)=O,1,434810,1619.88,,,,,,,,,,,,,1619.88,,,,1618.8151,C71H110N24O18S,,,,,1,0.2857142857142857
110,CHEMBL270362,CALANOLIDE A,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,1,436512,370.45,4.38,5.0,1.0,68.9,2.0,N,0.0,13.63,,3.79,3.79,NEUTRAL,370.45,2.0,27.0,0.79,370.178,C22H26O5,5.0,1.0,0.0,2.4,1,0.7142857142857143
111,CHEMBL271220,CORT 108297,CCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,1,436607,535.56,5.09,5.0,0.0,64.43,6.0,N,2.0,,1.56,4.51,4.51,NEUTRAL,535.56,3.0,37.0,0.41,535.1553,C26H25F4N3O3S,6.0,0.0,2.0,-1.14,1,0.42857142857142855
112,CHEMBL270271,ETACONAZOLE,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,440200,328.2,3.26,5.0,0.0,49.17,4.0,N,0.0,,1.95,3.88,3.88,NEUTRAL,328.2,2.0,21.0,0.86,327.0541,C14H15Cl2N3O2,5.0,0.0,0.0,-0.36,1,0.8571428571428571
113,CHEMBL272621,HYODEOXYCHOLIC_ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,441984,392.58,4.48,3.0,3.0,77.76,4.0,N,0.0,4.79,,3.71,1.15,ACID,392.58,0.0,28.0,0.66,392.2927,C24H40O4,4.0,3.0,0.0,2.48,1,1.0
114,CHEMBL505348,L-ARABINOSE,O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1O,1,443311,150.13,-2.58,5.0,4.0,90.15,0.0,N,0.0,11.31,,-2.3,-2.3,NEUTRAL,150.13,0.0,10.0,0.3,150.0528,C5H10O5,5.0,4.0,0.0,2.51,1,0.7142857142857143
115,CHEMBL444122,STEVIOSIDE,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,1,443398,804.88,-2.94,18.0,11.0,294.98,9.0,N,3.0,11.84,,-2.16,-2.16,NEUTRAL,804.88,0.0,56.0,0.06,804.378,C38H60O18,18.0,11.0,3.0,1.88,1,0.2857142857142857
116,CHEMBL445740,BETA-CARYOPHYLLENE,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,1,445047,204.36,4.73,0.0,0.0,0.0,0.0,N,0.0,,,4.52,4.52,,204.36,0.0,15.0,0.5,204.1878,C15H24,0.0,0.0,0.0,3.43,1,0.5714285714285714
117,CHEMBL442565,ALPHA-PINENE,CC1=CCC2CC1C2(C)C,1,445050,136.24,3.0,0.0,0.0,0.0,0.0,Y,0.0,,,2.8,2.8,,136.24,0.0,10.0,0.45,136.1252,C10H16,0.0,0.0,0.0,2.71,1,0.5714285714285714
118,CHEMBL455491,MYRCENE,C=CC(=C)CCC=C(C)C,1,445591,136.24,3.48,0.0,0.0,0.0,4.0,N,0.0,,,3.54,3.54,,136.24,0.0,10.0,0.41,136.1252,C10H16,0.0,0.0,0.0,3.26,1,0.42857142857142855
119,CHEMBL486193,GILRETINOL ACETATE,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1,445916,328.5,6.08,2.0,0.0,26.3,6.0,N,1.0,,,5.14,5.14,NEUTRAL,328.5,0.0,24.0,0.44,328.2402,C22H32O2,2.0,0.0,1.0,2.4,1,0.2857142857142857
120,CHEMBL488436,AZD-5438,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,1,452952,371.47,3.38,7.0,1.0,89.77,5.0,N,0.0,11.68,6.0,1.96,1.95,NEUTRAL,371.47,3.0,26.0,0.74,371.1416,C18H21N5O2S,7.0,1.0,0.0,-1.7,1,1.0
121,CHEMBL430341,REBAUDIOSIDE A,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O)C3,1,456365,967.02,-5.11,23.0,14.0,374.13,12.0,N,3.0,11.79,,-3.93,-3.93,NEUTRAL,967.02,0.0,67.0,0.05,966.4308,C44H70O23,23.0,14.0,3.0,1.64,1,0.2857142857142857
122,CHEMBL490932,BL-1021,CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)CCCN.Cl,1,460959,348.49,3.8,2.0,1.0,46.33,6.0,N,0.0,,9.99,3.64,1.18,BASE,384.95,2.0,26.0,0.86,348.2202,C23H29ClN2O,3.0,2.0,0.0,-0.24,1,0.7142857142857143
123,CHEMBL457077,SALVIANOLIC ACID A,O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,1,464655,494.45,3.34,9.0,7.0,184.98,8.0,N,1.0,3.14,,4.74,1.24,ACID,494.45,3.0,36.0,0.11,494.1213,C26H22O10,10.0,7.0,1.0,1.15,1,0.14285714285714285
124,CHEMBL517341,CINOBUFOTALIN,CC(=O)O[C@H]1[C@H]2O[C@]23[C@@H]2CC[C@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]2CC[C@]3(C)[C@H]1c1ccc(=O)oc1,1,465803,458.55,2.91,7.0,2.0,109.5,2.0,N,0.0,,,1.58,1.58,NEUTRAL,458.55,1.0,33.0,0.52,458.2305,C26H34O7,7.0,2.0,0.0,2.91,1,0.7142857142857143
125,CHEMBL493873,MEPPEP,COc1cccc([C@H]2C[C@@H](N[C@H](C)c3ccccc3)C(=O)N2c2ccc(C(F)(F)F)cc2)c1,1,469114,454.49,5.91,3.0,1.0,41.57,6.0,N,1.0,,8.12,5.33,4.53,NEUTRAL,454.49,3.0,33.0,0.5,454.1868,C26H25F3N2O2,4.0,1.0,1.0,-0.77,1,0.42857142857142855
126,CHEMBL494089,GSK-690693,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,1,469313,425.49,1.58,10.0,3.0,137.14,5.0,N,0.0,13.27,10.07,1.17,-1.4,BASE,425.49,3.0,31.0,0.52,425.2175,C21H27N7O3,10.0,4.0,0.0,-0.86,1,0.7142857142857143
127,CHEMBL504111,[18F]-FBA-A20FMDV2,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc([18F])cc1)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(C)C,1,470095,2284.63,,,,,,,,,,,,,2283.63,,,,2283.2612,C100H167FN32O28,,,,,1,0.2857142857142857
128,CHEMBL508360,ILS-920,CO[C@@H]1C/C(C)=C\[C@H]2CC[C@@H]([C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@@H]3CC[C@@H](O)[C@H](OC)C3)OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]3(O)O[C@@H](CC[C@H]3C)C1)N(c1ccccc1)O2,1,471396,1037.34,,,,,,,,,,,,,1037.34,,,,1036.6236,C58H88N2O14,,,,,1,0.2857142857142857
129,CHEMBL480558,GSI-136,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,1,475247,311.86,2.48,4.0,2.0,66.4,7.0,N,0.0,8.19,,3.02,2.97,NEUTRAL,311.86,1.0,18.0,0.81,311.0417,C11H18ClNO3S2,4.0,2.0,0.0,-1.27,1,1.0
130,CHEMBL504652,TC-2216,c1cncc(N2CCC3(CCCN3)C2)c1,1,478192,203.29,1.41,3.0,1.0,28.16,1.0,Y,0.0,,10.64,0.78,-2.17,BASE,203.29,1.0,15.0,0.75,203.1422,C12H17N3,3.0,1.0,0.0,-0.41,1,0.8571428571428571
131,CHEMBL467888,LGD-2941,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,1,479591,394.31,3.83,3.0,2.0,56.33,2.0,N,0.0,10.91,0.46,3.58,3.58,NEUTRAL,394.31,2.0,27.0,0.76,394.1116,C17H16F6N2O2,4.0,2.0,0.0,-0.23,1,0.8571428571428571
132,CHEMBL482811,U-50488 METHANE SULFONATE,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1.CS(=O)(=O)O,1,484626,369.34,4.4,2.0,0.0,23.55,4.0,N,0.0,,9.65,4.3,2.07,BASE,465.44,1.0,24.0,0.79,368.1422,C20H30Cl2N2O4S,3.0,0.0,0.0,-0.64,1,0.8571428571428571
133,CHEMBL501680,BILIRUBIN,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,1,485660,584.67,4.53,4.0,6.0,164.38,12.0,N,2.0,4.03,,3.12,-2.76,ACID,584.67,2.0,43.0,0.21,584.2635,C33H36N4O6,10.0,6.0,2.0,0.91,1,0.42857142857142855
134,CHEMBL509273,FLUOROACETATE,O=C(O)CF,1,489700,78.04,0.04,1.0,1.0,37.3,1.0,Y,0.0,3.13,,-0.15,-3.61,ACID,78.04,0.0,5.0,0.48,78.0117,C2H3FO2,2.0,1.0,0.0,-0.1,1,0.7142857142857143
135,CHEMBL498416,L-KYNURENINE,Nc1ccccc1C(=O)C[C@H](N)C(=O)O,1,494274,208.22,0.25,4.0,3.0,106.41,4.0,N,0.0,1.19,8.96,-1.91,-1.92,ZWITTERION,208.22,1.0,15.0,0.49,208.0848,C10H12N2O3,5.0,5.0,0.0,0.67,1,0.7142857142857143
136,CHEMBL498623,MIP-1095 I-123,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc([123I])cc1)C(=O)O)C(=O)O,1,494392,564.33,1.65,5.0,7.0,194.16,13.0,N,2.0,3.09,,1.35,-8.49,ACID,560.33,1.0,32.0,0.14,564.0717,C19H25IN4O8,12.0,7.0,3.0,-0.77,1,0.2857142857142857
137,CHEMBL456029,MIP-1095,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)O,1,495209,564.33,1.65,5.0,7.0,194.16,13.0,N,2.0,3.09,,1.35,-8.49,ACID,564.33,1.0,32.0,0.14,564.0717,C19H25IN4O8,12.0,7.0,3.0,-0.77,1,0.2857142857142857
138,CHEMBL499783,COLISTIN,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,1,496826,1155.45,,,,,,,,,,,,,1155.45,,,,1154.7499,C52H98N16O13,,,,,1,0.42857142857142855
139,CHEMBL514215,JHU-75528,COc1ccc(-c2c(C#N)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,1,498749,470.36,4.86,6.0,1.0,83.18,5.0,N,0.0,9.73,1.14,4.49,4.49,NEUTRAL,470.36,3.0,32.0,0.58,469.1072,C23H21Cl2N5O2,7.0,1.0,0.0,-1.51,1,1.0
140,CHEMBL445472,16.ALPHA.-BROMOEPIANDROSTERONE,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](Br)C[C@@H]12,1,508683,369.34,4.33,2.0,1.0,37.3,0.0,N,0.0,,,4.44,4.44,NEUTRAL,369.34,0.0,22.0,0.65,368.1351,C19H29BrO2,2.0,1.0,0.0,2.47,1,0.5714285714285714
